FY,Department,Division,Month,Category,Category_Group,Perm_Budget,Current_Budget,Expenditure,Balance,Date,Fiscal_Month,Month_Name
FY26,Technology Support Services,Technical Support Services,a/o 11/30/25,Clothing/Supplies/Postage,Supplies & Printing,1200,1200,39.93,1160.07,2025-11-30,5,Nov
FY26,Technology Support Services,Technical Support Services,a/o 12/31/25,Clothing/Supplies/Postage,Supplies & Printing,1200,1200,39.93,1160.07,2025-12-31,6,Dec
FY26,Technology Support Services,Technical Support Services,a/o 1/31/26,Clothing/Supplies/Postage,Supplies & Printing,1200,1200,39.93,1160.07,2026-01-31,7,Jan
FY26,Technology Support Services,Technical Support Services,a/o 2/28/26,Clothing/Supplies/Postage,Supplies & Printing,1200,1200,39.93,1160.07,2026-02-28,8,Feb
FY26,Technology Support Services,Technical Support Services,a/o 3/31/26,Clothing/Supplies/Postage,Supplies & Printing,1200,1200,39.93,1160.07,2026-03-31,9,Mar
FY26,Technology Support Services,Technical Support Services,a/o 4/30/26,Clothing/Supplies/Postage,Supplies & Printing,1200,1200,39.93,1160.07,2026-04-30,10,Apr
FY26,Technology Support Services,Technical Support Services,a/o 5/31/26,Clothing/Supplies/Postage,Supplies & Printing,1200,1200,39.93,1160.07,2026-05-31,11,May
FY26,Technology Support Services,Technical Support Services,a/o 6/30/26,Clothing/Supplies/Postage,Supplies & Printing,1200,1200,78.72,1121.28,2026-06-30,12,Jun
FY26,Technology Support Services,Technical Support Services,a/o 2/28/26,Training/Travel,Training & Travel,1725,1725,9930,-8205,2026-02-28,8,Feb
FY26,Technology Support Services,Technical Support Services,a/o 3/31/26,Training/Travel,Training & Travel,1725,1725,9930,-8205,2026-03-31,9,Mar
FY26,Technology Support Services,Technical Support Services,a/o 4/30/26,Training/Travel,Training & Travel,1725,1725,9930,-8205,2026-04-30,10,Apr
FY26,Technology Support Services,Technical Support Services,a/o 5/31/26,Training/Travel,Training & Travel,1725,1725,9930,-8205,2026-05-31,11,May
FY26,Technology Support Services,Technical Support Services,a/o 6/30/26,Training/Travel,Training & Travel,1725,1725,9930,-8205,2026-06-30,12,Jun
FY26,Technology Support Services,Technical Support Services,a/o 7/31/25,Telecomm/Wireless,Telecomm & Network,960,960,74.95,885.05,2025-07-31,1,Jul
FY26,Technology Support Services,Technical Support Services,a/o 8/31/25,Telecomm/Wireless,Telecomm & Network,960,960,149.9,810.1,2025-08-31,2,Aug
FY26,Technology Support Services,Technical Support Services,a/o 9/30/25,Telecomm/Wireless,Telecomm & Network,960,960,224.85,735.15,2025-09-30,3,Sep
FY26,Technology Support Services,Technical Support Services,a/o 10/31/25,Telecomm/Wireless,Telecomm & Network,960,960,299.8,660.2,2025-10-31,4,Oct
FY26,Technology Support Services,Technical Support Services,a/o 11/30/25,Telecomm/Wireless,Telecomm & Network,960,960,374.75,585.25,2025-11-30,5,Nov
FY26,Technology Support Services,Technical Support Services,a/o 12/31/25,Telecomm/Wireless,Telecomm & Network,960,960,449.7,510.3,2025-12-31,6,Dec
FY26,Technology Support Services,Technical Support Services,a/o 1/31/26,Telecomm/Wireless,Telecomm & Network,960,960,524.65,435.35,2026-01-31,7,Jan
FY26,Technology Support Services,Technical Support Services,a/o 2/28/26,Telecomm/Wireless,Telecomm & Network,960,960,599.6,360.4,2026-02-28,8,Feb
FY26,Technology Support Services,Technical Support Services,a/o 3/31/26,Telecomm/Wireless,Telecomm & Network,960,960,656.37,303.63,2026-03-31,9,Mar
FY26,Technology Support Services,Technical Support Services,a/o 4/30/26,Telecomm/Wireless,Telecomm & Network,960,960,701.37,258.63,2026-04-30,10,Apr
FY26,Technology Support Services,Technical Support Services,a/o 5/31/26,Telecomm/Wireless,Telecomm & Network,960,960,746.37,213.63,2026-05-31,11,May
FY26,Technology Support Services,Technical Support Services,a/o 6/30/26,Telecomm/Wireless,Telecomm & Network,960,960,791.37,168.63,2026-06-30,12,Jun
FY26,Technology Support Services,Technical Support Services,a/o 4/30/26,Maintenance,Software & Maintenance,225160,217430.87,298250,-80819.13,2026-04-30,10,Apr
FY26,Technology Support Services,Technical Support Services,a/o 5/31/26,Maintenance,Software & Maintenance,225160,217430.87,298250,-80819.13,2026-05-31,11,May
FY26,Technology Support Services,Technical Support Services,a/o 6/30/26,Maintenance,Software & Maintenance,225160,217430.87,298250,-80819.13,2026-06-30,12,Jun
FY26,Technology Support Services,Technical Support Services,a/o 7/31/25,Software,Software & Maintenance,0,0,3588,-3588,2025-07-31,1,Jul
FY26,Technology Support Services,Technical Support Services,a/o 8/31/25,Software,Software & Maintenance,0,0,3588,-3588,2025-08-31,2,Aug
FY26,Technology Support Services,Technical Support Services,a/o 9/30/25,Software,Software & Maintenance,0,0,3901.96,-3901.96,2025-09-30,3,Sep
FY26,Technology Support Services,Technical Support Services,a/o 10/31/25,Software,Software & Maintenance,0,0,4150.96,-4150.96,2025-10-31,4,Oct
FY26,Technology Support Services,Technical Support Services,a/o 11/30/25,Software,Software & Maintenance,0,0,4399.96,-4399.96,2025-11-30,5,Nov
FY26,Technology Support Services,Technical Support Services,a/o 12/31/25,Software,Software & Maintenance,0,0,4648.96,-4648.96,2025-12-31,6,Dec
FY26,Technology Support Services,Technical Support Services,a/o 1/31/26,Software,Software & Maintenance,0,0,4897.96,-4897.96,2026-01-31,7,Jan
FY26,Technology Support Services,Technical Support Services,a/o 2/28/26,Software,Software & Maintenance,0,0,5146.96,-5146.96,2026-02-28,8,Feb
FY26,Technology Support Services,Technical Support Services,a/o 3/31/26,Software,Software & Maintenance,0,0,8983.96,-8983.96,2026-03-31,9,Mar
FY26,Technology Support Services,Technical Support Services,a/o 4/30/26,Software,Software & Maintenance,0,0,9232.96,-9232.96,2026-04-30,10,Apr
FY26,Technology Support Services,Technical Support Services,a/o 5/31/26,Software,Software & Maintenance,0,0,5893.96,-5893.96,2026-05-31,11,May
FY26,Technology Support Services,Technical Support Services,a/o 6/30/26,Software,Software & Maintenance,0,0,10284.11,-10284.11,2026-06-30,12,Jun
FY26,Technology Support Services,Technical Support Services,a/o 6/30/26,Equipment/RamTech,Equipment & Hardware,800,800,2348,-1548,2026-06-30,12,Jun
FY26,Campus Card Services,Technical Support Services,a/o 8/31/25,Printing Services,Supplies & Printing,0,0,-69.63,69.63,2025-08-31,2,Aug
FY26,Campus Card Services,Technical Support Services,a/o 9/30/25,Printing Services,Supplies & Printing,0,0,-307.68,307.68,2025-09-30,3,Sep
FY26,Campus Card Services,Technical Support Services,a/o 10/31/25,Printing Services,Supplies & Printing,0,19082,-853.23,19935.23,2025-10-31,4,Oct
FY26,Campus Card Services,Technical Support Services,a/o 11/30/25,Printing Services,Supplies & Printing,0,19082,-1338.24,20420.24,2025-11-30,5,Nov
FY26,Campus Card Services,Technical Support Services,a/o 12/31/25,Printing Services,Supplies & Printing,0,19082,-1626.72,20708.72,2025-12-31,6,Dec
FY26,Campus Card Services,Technical Support Services,a/o 1/31/26,Printing Services,Supplies & Printing,0,19082,-1858.41,20940.41,2026-01-31,7,Jan
FY26,Campus Card Services,Technical Support Services,a/o 2/28/26,Printing Services,Supplies & Printing,0,19082,-2056.44,21138.44,2026-02-28,8,Feb
FY26,Campus Card Services,Technical Support Services,a/o 3/31/26,Printing Services,Supplies & Printing,0,19082,-2471.4,21553.4,2026-03-31,9,Mar
FY26,Campus Card Services,Technical Support Services,a/o 4/30/26,Printing Services,Supplies & Printing,0,19082,-2832.93,21914.93,2026-04-30,10,Apr
FY26,Campus Card Services,Technical Support Services,a/o 5/31/26,Printing Services,Supplies & Printing,0,19082,-3324.69,22406.69,2026-05-31,11,May
FY26,Campus Card Services,Technical Support Services,a/o 6/30/26,Printing Services,Supplies & Printing,0,19082,-3447.69,22529.69,2026-06-30,12,Jun
FY27,Central Services,Central Services,a/o 7/31/26,Univ. Salaries,Salaries,492726,492726,62975.94,-9401.419999999984,2026-07-31,1,Jul
FY27,Central Services,Central Services,a/o 8/31/26,Univ. Salaries,Salaries,492726,492726,62975.94,-9401.419999999984,2026-08-31,2,Aug
FY27,Central Services,Central Services,a/o 7/31/26,Fringes,Fringes,162885,162885,24320.31,-31386.932759999996,2026-07-31,1,Jul
FY27,Central Services,Central Services,a/o 8/31/26,Fringes,Fringes,162885,162885,24320.31,-31386.932759999996,2026-08-31,2,Aug
FY27,Central Services,Central Services,a/o 7/31/26,Printing/Postage,Supplies & Printing,0,0,1.88,-1.88,2026-07-31,1,Jul
FY27,Central Services,Central Services,a/o 8/31/26,Printing/Postage,Supplies & Printing,0,0,1.88,-1.88,2026-08-31,2,Aug
FY27,Central Services,Central Services,a/o 7/31/26,Supplies,Supplies & Printing,6000,6000,450,5550,2026-07-31,1,Jul
FY27,Central Services,Central Services,a/o 8/31/26,Supplies,Supplies & Printing,6000,6000,450,5550,2026-08-31,2,Aug
FY27,Central Services,Central Services,a/o 7/31/26,Telecomm,Telecomm & Network,2291,2291,134.85,2156.15,2026-07-31,1,Jul
FY27,Central Services,Central Services,a/o 8/31/26,Telecomm,Telecomm & Network,2291,2291,134.85,2156.15,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Tele Wireless/Data,Telecomm & Network,0,0,159.96,-159.96,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Tele Wireless/Data,Telecomm & Network,0,0,159.96,-159.96,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Telecomm,Telecomm & Network,0,0,6.75,-6.75,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Telecomm,Telecomm & Network,0,0,6.75,-6.75,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Computer Software Cloud,Software & Maintenance,0,0,1041.01,-1041.01,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Computer Software Cloud,Software & Maintenance,0,0,1041.01,-1041.01,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,IT/ University Salaries,Salaries,499763,499763,68297.72,-102730.19999999995,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,IT/ University Salaries,Salaries,499763,499763,68297.72,-102730.19999999995,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Fringes,Fringes,236785,236785,26474.09,3577.259240000014,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Fringes,Fringes,236785,236785,26474.09,3577.259240000014,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Printing,Supplies & Printing,0,0,0.3,-0.3,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Printing,Supplies & Printing,0,0,0.3,-0.3,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Electrical,Other,0,0,448.19,-448.19,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Electrical,Other,0,0,448.19,-448.19,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Telecomm/Wireless,Telecomm & Network,1440,1440,29.95,1410.05,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Telecomm/Wireless,Telecomm & Network,1440,1440,29.95,1410.05,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Lease Equipment,Equipment & Hardware,3200,3200,167.93,3032.07,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Lease Equipment,Equipment & Hardware,3200,3200,167.93,3032.07,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Physical Plant/Repair,Other,1000,1000,216,784,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Physical Plant/Repair,Other,1000,1000,216,784,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Telecomm/Wireless,Telecomm & Network,4000,4000,293.45,3706.55,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Telecomm/Wireless,Telecomm & Network,4000,4000,293.45,3706.55,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Other,Other,0,0,15890,-15890,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Other,Other,0,0,15890,-15890,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Software Maintenance,Software & Maintenance,3209731,3209731,29862.12,3179868.88,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Software Maintenance,Software & Maintenance,3209731,3209731,29862.12,3179868.88,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Software /Cloud Subscriptions / 637037,Software & Maintenance,0,0,228722.59,-228722.59,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Software /Cloud Subscriptions / 637037,Software & Maintenance,0,0,228722.59,-228722.59,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Internal charge,Recoveries & Revenue,0,0,-1658.64,1658.64,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Internal charge,Recoveries & Revenue,0,0,-1658.64,1658.64,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Hourly Wages,Salaries,0,0,23217,-23217,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Hourly Wages,Salaries,0,0,23217,-23217,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Hourly Fringe,Salaries,0,0,222.93,-222.93,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Hourly Fringe,Salaries,0,0,222.93,-222.93,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,IT/Univ Salary,Salaries,188735,188735,63833.16,-321300.28,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,IT/Univ Salary,Salaries,188735,188735,63833.16,-321300.28,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Software,Software & Maintenance,0,0,762.03,-762.03,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Software,Software & Maintenance,0,0,762.03,-762.03,2026-08-31,2,Aug
FY27,Technology Services,Central Services,a/o 7/31/26,Tele Centrex,Telecomm & Network,1440,1440,74.95,1365.05,2026-07-31,1,Jul
FY27,Technology Services,Central Services,a/o 8/31/26,Tele Centrex,Telecomm & Network,1440,1440,74.95,1365.05,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Supplies/FMD,Supplies & Printing,185000,183150,226.8,182923.2,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Supplies/FMD,Supplies & Printing,183150,183150,226.8,182923.2,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Office Supplies/Other,Bonus/OT/VSDP,0,0,16193.47,-16193.47,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Office Supplies/Other,Bonus/OT/VSDP,0,0,16193.47,-16193.47,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Network and Data Supplies,Supplies & Printing,0,0,34292.5,-34292.5,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Network and Data Supplies,Supplies & Printing,0,0,34292.5,-34292.5,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,IT Salaries/Univ Salaries,Salaries,2405847,2405847,271069.19,266224.48,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,IT Salaries/Univ Salaries,Salaries,2405847,2405847,271069.19,266224.48,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Fringes,Fringes,838295,838295,103482.28,11682.581289999885,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Fringes,Fringes,838295,838295,103482.28,11682.581289999885,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Fuel/Postage,Supplies & Printing,0,0,65.95,-65.95,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Fuel/Postage,Supplies & Printing,0,0,65.95,-65.95,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Fleet Mgt/Parking,Other,7370,7370,1176,6194,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Fleet Mgt/Parking,Other,7370,7370,1176,6194,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Telecomm/Wireless,Telecomm & Network,23052,23052,529.09,22522.91,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Telecomm/Wireless,Telecomm & Network,23052,23052,529.09,22522.91,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Printing,Supplies & Printing,0,0,12.35,-12.35,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Printing,Supplies & Printing,0,0,12.35,-12.35,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Operating Lease Equipment/Lease Bldg.,Equipment & Hardware,1500,1500,724.71,775.29,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Operating Lease Equipment/Lease Bldg.,Equipment & Hardware,1500,1500,724.71,775.29,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Lease/Equipment,Equipment & Hardware,0,0,1766.66,-1766.66,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Lease/Equipment,Equipment & Hardware,0,0,1766.66,-1766.66,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Recoveries/Labor/Data Install,Recoveries & Revenue,-50000,-50000,-90,-49910,2026-07-31,1,Jul
FY27,Network Services,Network & Infrastructure,a/o 8/31/26,Recoveries/Labor/Data Install,Recoveries & Revenue,-50000,-50000,-90,-49910,2026-08-31,2,Aug
FY27,Network Services,Network & Infrastructure,a/o 7/31/26,Recoveries/Internal,Recoveries & Revenue,-350000,-350000,-1783.44,-348216.56,2026-07-31,1,Jul
